,HomeTeam,Awayteam,LotteryNo,league,section,year,mon,day,boteHome,boteDraw,boteAway,home_rank,home_point,home_win,home_draw,home_lose,home_win_onHome,home_draw_onHome,home_lose_onHome,home_getScore,home_AvegetScore,home_lossScore,home_AvelossScore,home_shootNum,home_shootedNum,home_getCount_0,home_getCount_1,home_getCount_2,home_getCount_3,home_lossCount_0,home_lossCount_1,home_lossCount_2,home_lossCount_3,home_RecentScore,home_RecentAveScore,home_RecentLoss,home_RecentAveLoss,away_rank,away_point,away_win,away_draw,away_lose,away_win_onAway,away_draw_onAway,away_lose_onAway,away_getScore,away_AvegetScore,away_lossScore,away_AvelossScore,away_shootNum,away_shootedNum,away_getCount_0,away_getCount_1,away_getCount_2,away_getCount_3,away_lossCount_0,away_lossCount_1,away_lossCount_2,away_lossCount_3,away_RecentScore,away_RecentAveScore,away_RecentLoss,away_RecentAveLoss
984,湘南,広島,1000,J1,8,2018,04,15,15,17,68,12,9,2,3,13,1,2,6,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67,1,25,7,4,7,1,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
985,柏,札幌,1000,J1,8,2018,04,14,61,20,19,7,30,9,3,7,4,1,5,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33,6,17,4,5,11,6,17,4,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2
986,仙台,川崎,1000,J1,8,2018,04,14,26,22,52,2,11,2,5,11,0,3,6,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33,5,53,17,2,1,5,53,17,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67
987,磐田,鳥栖,1000,J1,8,2018,04,15,52,25,23,15,30,7,9,6,5,4,3,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67,9,17,4,5,7,9,17,4,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33
988,浦和,清水,1000,J1,8,2018,04,15,62,18,20,11,30,9,3,7,3,3,4,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2,8,12,3,3,14,8,12,3,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67
989,山形,京都,1000,J2,9,2018,04,15,51,29,20,14,26,6,8,8,4,3,4,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33,20,34,9,7,6,20,34,9,28,1.27,24,1.09,210,198,7,5,8,2,8,7,5,2,5,1.67,6,2
990,水戸,金沢,1000,J2,9,2018,04,15,41,28,31,8,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,7,28,7,7,8,7,28,7,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67
991,讃岐,愛媛,1000,J2,9,2018,04,15,23,32,45,22,12,2,6,10,1,3,5,18,1,28,1.56,177,169,8,6,2,2,2,8,5,3,4,1.33,3,1,21,18,4,6,12,21,18,4,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33
992,札幌,名古屋,998,J1,6,2018,04,07,35,21,44,15,17,4,5,11,1,3,6,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2,8,33,10,3,5,8,33,10,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33
993,C大阪,鳥栖,998,J1,6,2018,04,07,60,19,21,12,42,13,3,4,5,2,2,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2,6,17,4,5,7,6,17,4,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33
994,浦和,仙台,998,J1,6,2018,04,07,46,23,31,17,30,9,3,7,3,3,4,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2,2,11,2,5,11,2,11,2,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33
995,長崎,F東京,998,J1,6,2018,04,08,24,20,56,16,40,11,7,4,7,2,1,30,1.3599999999999999,23,1.05,217,205,4,8,8,2,7,9,4,2,4,1.33,6,2,9,38,11,5,5,9,38,11,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1
996,柏,広島,998,J1,6,2018,04,08,35,25,40,5,30,9,3,7,4,1,5,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33,1,25,7,4,7,1,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
997,磐田,清水,998,J1,6,2018,04,07,51,22,27,10,30,7,9,6,5,4,3,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67,4,12,3,3,14,4,12,3,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67
998,湘南,鹿島,998,J1,6,2018,04,07,14,17,69,14,9,2,3,13,1,2,6,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67,7,33,10,3,7,7,33,10,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1
999,G大阪,神戸,998,J1,6,2018,04,08,40,24,36,18,32,10,2,6,4,0,5,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67,13,26,6,8,7,13,26,6,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67
1000,横浜M,川崎,998,J1,6,2018,04,08,26,20,54,10,33,10,3,8,6,1,4,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1,3,53,17,2,1,3,53,17,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67
1001,町田,熊本,998,J2,8,2018,04,08,69,17,14,2,29,7,8,7,3,6,2,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1,6,38,12,2,4,6,38,12,34,1.8900000000000001,20,1.11,170,160,2,5,6,5,6,5,6,1,4,1.33,3,1
1002,金沢,千葉,998,J2,8,2018,04,08,38,24,38,11,28,7,7,8,3,5,3,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67,15,29,9,2,11,15,29,9,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1
1003,栃木,徳島,998,J2,8,2018,04,08,24,21,55,18,33,9,6,7,3,5,3,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67,12,44,13,5,4,12,44,13,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67
1004,水戸,町田,996,J2,7,2018,04,01,41,32,27,3,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,2,29,7,8,7,2,29,7,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1
1005,岡山,愛媛,996,J2,7,2018,04,01,72,16,12,1,27,7,6,9,5,3,5,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33,21,18,4,6,12,21,18,4,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33
1006,徳島,東京V,996,J2,7,2018,04,01,43,27,30,9,44,13,5,4,5,4,2,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67,8,31,8,7,7,8,31,8,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67
1007,松本,大宮,996,J2,7,2018,04,01,30,25,45,20,20,4,8,10,3,2,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3,13,29,8,5,9,13,29,8,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33
1008,栃木,熊本,995,J2,6,2018,03,25,22,21,57,19,33,9,6,7,3,5,3,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67,8,38,12,2,4,8,38,12,34,1.8900000000000001,20,1.11,170,160,2,5,6,5,6,5,6,1,4,1.33,3,1
1009,東京V,山形,995,J2,6,2018,03,25,66,20,14,7,31,8,7,7,4,3,3,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67,15,26,6,8,8,15,26,6,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33
1010,水戸,横浜C,995,J2,6,2018,03,25,38,28,34,3,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,5,20,6,2,11,5,20,6,25,1.32,37,1.95,163,227,5,8,2,4,2,4,9,4,4,1.33,4,1.33
1011,讃岐,大分,995,J2,6,2018,03,25,13,14,73,22,12,2,6,10,1,3,5,18,1,28,1.56,177,169,8,6,2,2,2,8,5,3,4,1.33,3,1,9,25,7,4,9,9,25,7,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67
1012,千葉,京都,995,J2,6,2018,03,25,52,25,23,16,29,9,2,11,3,1,7,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1,14,34,9,7,6,14,34,9,28,1.27,24,1.09,210,198,7,5,8,2,8,7,5,2,5,1.67,6,2
1013,新潟,徳島,995,J2,6,2018,03,25,48,21,31,10,31,7,10,5,4,5,3,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67,6,44,13,5,4,6,44,13,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67
1014,金沢,町田,995,J2,6,2018,03,25,18,23,59,13,28,7,7,8,3,5,3,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67,2,29,7,8,7,2,29,7,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1
1015,岡山,甲府,995,J2,6,2018,03,25,49,25,26,1,27,7,6,9,5,3,5,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33,12,35,8,11,3,12,35,8,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67
1016,愛媛,岐阜,995,J2,6,2018,03,25,41,30,29,21,18,4,6,12,2,3,7,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33,18,31,9,4,4,18,31,9,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33
1017,山口,松本,995,J2,6,2018,03,25,52,22,26,4,19,5,4,13,4,1,6,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33,20,20,4,8,10,20,20,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3
1018,大宮,福岡,995,J2,6,2018,03,25,38,27,35,17,29,8,5,9,4,3,3,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33,11,40,12,4,6,11,40,12,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67
1019,浦和,横浜M,974,J1,34,2017,12,02,56,23,21,7,30,9,3,7,3,3,4,26,1.37,34,1.79,172,240,6,4,6,3,4,5,5,5,2,0.67,6,2,6,33,10,3,8,6,33,10,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1
1020,F東京,G大阪,974,J1,34,2017,12,02,38,29,33,13,38,11,5,5,6,0,4,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1,10,32,10,2,6,10,32,10,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67
1021,神戸,清水,974,J1,34,2017,12,02,54,22,24,9,26,6,8,7,3,4,5,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67,15,12,3,3,14,15,12,3,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67
1022,札幌,鳥栖,974,J1,34,2017,12,02,50,22,28,12,17,4,5,11,1,3,6,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2,8,17,4,5,7,8,17,4,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33
1023,甲府,仙台,974,J1,34,2017,12,02,34,26,40,16,35,8,11,3,6,4,1,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67,11,11,2,5,11,11,11,2,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33
1024,磐田,鹿島,974,J1,34,2017,12,02,24,23,53,5,30,7,9,6,5,4,3,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67,1,33,10,3,7,1,33,10,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1
1025,柏,広島,974,J1,34,2017,12,02,66,19,15,4,30,9,3,7,4,1,5,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33,14,25,7,4,7,14,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
1026,川崎,大宮,974,J1,34,2017,12,02,84,10,6,2,53,17,2,1,9,1,0,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67,17,29,8,5,9,17,29,8,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33
1027,新潟,C大阪,974,J1,34,2017,12,02,24,12,64,18,31,7,10,5,4,5,3,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67,3,42,13,3,4,3,42,13,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2
1028,沼津,栃木,974,J3,34,2017,12,03,37,32,31,2,17,5,2,11,2,2,4,19,1.06,27,1.05,178,140,5,10,2,1,5,4,4,5,6,2,5,1.67,1,33,9,6,7,1,33,9,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67
1029,琉球,富山,974,J3,34,2017,12,03,47,33,20,6,23,6,5,11,2,4,4,32,1.45,38,1.73,218,227,5,10,4,3,3,9,5,5,9,3,4,1.33,7,24,7,3,7,7,24,7,29,1.71,22,1.29,172,151,3,6,3,5,5,5,4,3,4,1.33,7,2.33
1030,長野,北九州,974,J3,34,2017,12,03,55,25,20,5,35,10,5,3,6,0,2,31,1.72,15,0.83,159,96,3,5,6,4,6,10,1,1,6,2,0,0,9,44,14,2,6,9,44,14,35,1.5899999999999999,23,1.05,226,234,6,2,11,3,7,9,4,2,2,0.67,4,1.33
1031,仙台,横浜M,973,J1,33,2017,11,26,28,22,50,11,11,2,5,11,0,3,6,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33,5,33,10,3,8,5,33,10,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1
1032,鹿島,柏,973,J1,33,2017,11,26,68,15,17,1,33,10,3,7,4,3,2,31,1.55,27,1.35,277,153,6,3,7,4,2,10,7,1,3,1,3,1,4,30,9,3,7,4,30,9,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33
1033,大宮,甲府,973,J1,33,2017,11,26,36,31,33,17,29,8,5,9,4,3,3,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33,16,35,8,11,3,16,35,8,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67
1034,C大阪,神戸,973,J1,33,2017,11,26,77,12,11,3,42,13,3,4,5,2,2,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2,9,26,6,8,7,9,26,6,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67
1035,鳥栖,磐田,973,J1,33,2017,11,26,34,22,44,8,17,4,5,7,3,3,3,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33,6,30,7,9,6,6,30,7,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67
1036,清水,新潟,973,J1,33,2017,11,26,48,24,28,14,12,3,3,14,2,0,8,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67,18,31,7,10,5,18,31,7,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67
1037,G大阪,札幌,973,J1,33,2017,11,26,60,18,22,10,32,10,2,6,4,0,5,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67,13,17,4,5,11,13,17,4,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2
1038,広島,F東京,973,J1,33,2017,11,26,50,22,28,15,25,7,4,7,3,2,3,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1,12,38,11,5,5,12,38,11,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1
1039,栃木,長野,973,J3,33,2017,11,26,56,24,20,2,33,9,6,7,3,5,3,22,1,20,0.91,209,157,8,7,6,1,8,9,4,1,7,2.33,5,1.67,5,35,10,5,3,5,35,10,31,1.72,15,0.83,159,96,3,5,6,4,6,10,1,1,6,2,0,0
1040,北九州,沼津,973,J3,33,2017,11,26,34,21,45,8,44,14,2,6,8,1,3,35,1.5899999999999999,23,1.05,226,234,6,2,11,3,7,9,4,2,2,0.67,4,1.33,3,17,5,2,11,3,17,5,19,1.06,27,1.05,178,140,5,10,2,1,5,4,4,5,6,2,5,1.67
1041,福島,Ｙ横浜,973,J3,33,2017,11,26,67,19,14,12,15,4,3,11,2,3,5,21,1.17,33,1.83,194,165,6,5,6,1,2,4,9,3,2,0.67,4,1.33,14,18,4,6,8,14,18,4,26,1.44,38,2.11,170,209,5,5,5,3,3,7,2,6,3,1,9,3
1042,富山,鳥取,973,J3,33,2017,11,26,72,18,10,7,24,7,3,7,3,1,4,29,1.71,22,1.29,172,151,3,6,3,5,5,5,4,3,4,1.33,7,2.33,17,30,9,3,6,17,30,9,23,1.28,20,1.11,158,155,4,7,5,2,5,9,2,2,1,0.33,7,2.33
1043,柏,磐田,971,J1,32,2017,11,18,40,23,37,4,30,9,3,7,4,1,5,35,1.8399999999999999,28,1.47,218,195,2,9,2,6,5,5,4,5,3,1,4,1.33,6,30,7,9,6,6,30,7,32,1.45,25,1.1400000000000001,244,176,7,3,10,2,6,8,7,1,3,1,5,1.67
1044,新潟,甲府,971,J1,32,2017,11,18,40,29,31,18,31,7,10,5,4,5,3,30,1.3599999999999999,27,1.23,223,160,4,11,2,5,7,9,2,4,1,0.33,2,0.67,15,35,8,11,3,15,35,8,31,1.41,25,1.1400000000000001,168,235,4,8,7,3,7,9,3,3,2,0.67,2,0.67
1045,鳥栖,F東京,971,J1,32,2017,11,18,55,23,22,9,17,4,5,7,3,3,3,19,1.19,22,1.38,120,153,7,3,2,4,4,5,5,2,7,2.33,7,2.33,11,38,11,5,5,11,38,11,35,1.67,27,1.29,216,207,3,6,7,5,8,5,3,5,3,1,3,1
1046,川崎,G大阪,971,J1,32,2017,11,18,72,14,14,2,53,17,2,1,9,1,0,59,2.95,18,0.09,320,139,2,2,3,13,7,8,5,0,7,2.33,2,0.67,10,32,10,2,6,10,32,10,26,1.44,23,1.28,204,223,3,6,8,1,3,10,2,3,5,1.67,2,0.67
1047,神戸,広島,971,J1,32,2017,11,18,57,20,23,8,26,6,8,7,3,4,5,35,1.67,35,1.67,281,223,4,6,6,5,3,6,7,5,9,3,5,1.67,16,25,7,4,7,16,25,7,27,1.05,22,1.22,202,181,3,8,3,4,7,5,3,3,4,1.33,3,1
1048,仙台,大宮,971,J1,32,2017,11,18,50,25,25,12,11,2,5,11,0,3,6,18,1,35,1.94,189,234,4,10,4,0,2,6,4,6,3,1,7,2.33,17,29,8,5,9,17,29,8,21,0.95,26,1.18,199,213,7,11,3,1,7,9,4,2,5,1.67,4,1.33
1049,横浜M,C大阪,971,J1,32,2017,11,18,30,25,45,5,33,10,3,8,6,1,4,43,2.05,34,1.62,271,211,2,8,1,10,4,7,4,6,9,3,3,1,3,42,13,3,4,3,42,13,30,1.05,20,1,185,230,4,5,8,3,8,7,4,1,4,1.33,6,2
1050,清水,札幌,971,J1,32,2017,11,18,34,25,41,14,12,3,3,14,2,0,8,26,1.03,45,2.25,203,248,4,11,1,4,2,3,7,8,5,1.67,5,1.67,13,17,4,5,11,13,17,4,23,1.15,40,2,240,233,7,5,6,2,4,6,3,7,0,0,6,2
1051,湘南,町田,971,J2,42,2017,11,19,79,13,8,1,9,2,3,13,1,2,6,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67,16,29,7,8,7,16,29,7,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1
1052,岡山,福岡,971,J2,42,2017,11,19,13,22,65,14,27,7,6,9,5,3,5,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33,3,40,12,4,6,3,40,12,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67
1053,千葉,横浜C,971,J2,42,2017,11,19,70,16,14,8,29,9,2,11,3,1,7,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1,9,20,6,2,11,9,20,6,25,1.32,37,1.95,163,227,5,8,2,4,2,4,9,4,4,1.33,4,1.33
1054,東京V,徳島,971,J2,42,2017,11,19,43,26,31,6,31,8,7,7,4,3,3,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67,5,44,13,5,4,5,44,13,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67
1055,名古屋,千葉,970,J2,41,2017,11,11,61,17,22,3,33,10,3,5,6,1,2,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33,9,29,9,2,11,9,29,9,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1
1056,徳島,大分,970,J2,41,2017,11,11,52,26,22,6,44,13,5,4,5,4,2,36,1.6400000000000001,18,0.82,214,180,3,9,4,6,9,10,2,1,4,1.33,2,0.67,10,25,7,4,9,10,25,7,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67
1057,福岡,松本,970,J2,41,2017,11,11,55,23,22,4,40,12,4,6,5,2,4,25,1.1400000000000001,19,0.86,176,163,4,12,5,1,9,8,4,1,6,2,2,0.67,5,20,4,8,10,5,20,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3
1058,熊本,金沢,970,J2,41,2017,11,11,34,32,34,20,38,12,2,4,7,2,1,34,1.8900000000000001,20,1.11,170,160,2,5,6,5,6,5,6,1,4,1.33,3,1,18,28,7,7,8,18,28,7,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67
1059,岐阜,湘南,970,J2,41,2017,11,11,10,15,75,17,31,9,4,4,4,3,1,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33,1,9,2,3,13,1,9,2,14,0.78,31,1.72,130,236,9,4,5,0,3,7,1,7,0,0,5,1.67
1060,京都,東京V,970,J2,41,2017,11,11,28,26,46,11,34,9,7,6,7,2,1,28,1.27,24,1.09,210,198,7,5,8,2,8,7,5,2,5,1.67,6,2,7,31,8,7,7,7,31,8,26,1.18,22,1,181,199,7,8,4,3,8,8,4,2,2,0.67,2,0.67
1061,長崎,讃岐,970,J2,41,2017,11,11,78,15,7,2,40,11,7,4,7,2,1,30,1.3599999999999999,23,1.05,217,205,4,8,8,2,7,9,4,2,4,1.33,6,2,19,12,2,6,10,19,12,2,18,1,28,1.56,177,169,8,6,2,2,2,8,5,3,4,1.33,3,1
1062,水戸,山形,970,J2,41,2017,11,12,39,36,25,12,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,14,26,6,8,8,14,26,6,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33
1063,愛媛,群馬,970,J2,41,2017,11,12,72,17,11,16,18,4,6,12,2,3,7,21,0.95,29,1.32,157,225,10,7,2,3,6,7,6,3,0,0,1,0.33,22,19,6,1,15,22,19,6,18,0.82,39,1.77,162,162,11,6,3,2,2,8,7,5,2,0.67,4,1.33
1064,横浜C,岡山,970,J2,41,2017,11,12,66,21,13,8,20,6,2,11,3,1,5,25,1.32,37,1.95,163,227,5,8,2,4,2,4,9,4,4,1.33,4,1.33,13,27,7,6,9,13,27,7,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33
1065,町田,山口,970,J2,41,2017,11,12,49,25,26,15,29,7,8,7,3,6,2,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1,21,19,5,4,13,21,19,5,23,1.05,39,1.77,230,257,7,9,5,1,3,5,10,4,5,1.67,4,1.33
1066,長野,沼津,970,J3,31,2017,11,12,21,29,50,7,35,10,5,3,6,0,2,31,1.72,15,0.83,159,96,3,5,6,4,6,10,1,1,6,2,0,0,3,17,5,2,11,3,17,5,19,1.06,27,1.05,178,140,5,10,2,1,5,4,4,5,6,2,5,1.67
1067,水戸,長崎,969,J2,40,2017,11,05,18,29,53,11,30,8,6,8,4,3,5,37,1.6800000000000002,33,1.05,269,238,5,5,6,6,5,5,8,4,8,2.67,4,1.33,2,40,11,7,4,2,40,11,30,1.3599999999999999,23,1.05,217,205,4,8,8,2,7,9,4,2,4,1.33,6,2
1068,岡山,名古屋,969,J2,40,2017,11,05,10,14,76,12,27,7,6,9,5,3,5,20,0.91,23,1.05,181,227,7,11,3,1,6,9,7,0,5,1.67,4,1.33,3,33,10,3,5,3,33,10,30,1.67,19,1.06,174,152,3,6,6,3,6,7,3,2,6,2,4,1.33
1069,千葉,町田,969,J2,40,2017,11,05,70,20,10,10,29,9,2,11,3,1,7,28,1.27,26,1.18,195,235,5,8,7,2,8,4,8,2,4,1.33,3,1,15,29,7,8,7,15,29,7,23,1.05,23,1.05,163,193,9,6,5,2,9,6,5,2,1,0.33,3,1
1070,金沢,岐阜,969,J2,40,2017,11,05,42,32,26,18,28,7,7,8,3,5,3,31,1.41,31,1.41,228,202,7,8,3,4,6,8,4,4,1,0.33,2,0.67,17,31,9,4,4,17,31,9,29,1.71,19,1.12,144,173,3,6,2,6,6,5,4,2,5,1.67,4,1.33
1071,讃岐,松本,969,J2,40,2017,11,05,10,17,73,19,12,2,6,10,1,3,5,18,1,28,1.56,177,169,8,6,2,2,2,8,5,3,4,1.33,3,1,5,20,4,8,10,5,20,4,21,0.95,36,1.6400000000000001,207,227,7,9,6,0,4,7,7,4,4,1.33,9,3
1072,横浜C,熊本,969,J2,40,2017,11,05,73,17,10,9,20,6,2,11,3,1,5,25,1.32,37,1.95,163,227,5,8,2,4,2,4,9,4,4,1.33,4,1.33,20,38,12,2,4,20,38,12,34,1.8900000000000001,20,1.11,170,160,2,5,6,5,6,5,6,1,4,1.33,3,1
1073,大分,山形,969,J2,40,2017,11,05,52,30,18,8,25,7,4,9,3,3,4,23,1.15,28,1.04,148,228,6,7,5,2,6,5,6,3,3,1,2,0.67,13,26,6,8,8,13,26,6,21,0.95,22,1,222,186,9,9,1,3,8,9,3,2,2,0.67,4,1.33
